3 initializing
3 waiting
1 initializing
1 waiting
2 initializing
2 waiting
0 initializing
1 receiving 48678, elementsSorted = 297
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 298
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 299
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 300
1 waiting
1 receiving 48678, elementsSorted = 301
1 waiting
0 sending current last value to next
0 sending current last value to next
1 receiving 48678, elementsSorted = 302
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 303
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 304
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 305
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 306
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 307
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 308
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 309
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 310
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 311
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 312
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 313
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 314
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 315
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 316
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 317
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 318
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 319
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 320
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 321
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 322
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 323
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 324
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 325
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 326
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 327
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 328
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 329
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 330
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 331
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 332
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 333
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 334
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 335
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 336
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 337
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 338
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 339
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 340
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 341
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 342
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 343
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 344
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 345
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 346
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 347
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 348
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 349
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 350
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 351
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 352
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 353
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 354
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 355
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 356
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 357
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 358
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 359
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 360
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 361
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 362
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 363
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 364
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 365
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 366
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 367
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 368
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 369
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 370
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 371
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 372
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 373
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 374
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 375
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 376
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 377
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 378
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 379
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 380
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 381
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 382
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 383
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 384
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 385
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 386
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 387
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 388
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 389
1 waiting
1 receiving 48678, elementsSorted = 390
1 waiting
0 sending current last value to next
0 sending current last value to next
1 receiving 48678, elementsSorted = 391
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 392
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 393
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 394
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 395
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 396
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 397
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 398
1 waiting
1 receiving 48678, elementsSorted = 399
1 waiting
0 sending current last value to next
0 sending current last value to next
1 receiving 48678, elementsSorted = 400
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 401
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 402
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 403
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 404
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 405
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 406
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 407
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 408
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 409
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 410
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 411
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 412
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 413
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 414
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 415
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 416
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 417
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 418
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 419
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 420
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 421
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 422
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 423
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 424
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 425
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 426
1 waiting
